statecoursecodeid,code,name,CS_Courses
2677,6711,IB Language B-Hebrew,no
2678,6730,IB Language A: Literature-Arabic,no
2679,6731,IB Language B-Arabic,no
2680,6770,IB Language A: Literature-Swahili,no
2681,6771,IB Language B-Swahili,no
2682,6790,IB Language A: Literature-Non-Semitic African Language,no
2683,6791,IB Language B-Non-Semitic African Language,no
2684,6830,IB Language A: Literature-American Indian Language,no
2685,6831,IB Language B-American Indian Language,no
2686,6850,IB Language A: Literature-Indic Language,no
2687,6851,IB Language B-Indic Language,no
2688,6870,IB Language A: Literature-Malayo-Polynesian Language,no
2689,6871,IB Language B-Malayo-Polynesian Language,no
2690,8002,Team Sports,no
2691,8014,Physical Education Equivalent,no
2692,8015,Off-Campus Sports,no
2693,8016,Lifetime Fitness Education,no
2694,8057,Health and Life Management,no
2695,10001,Introduction to Computer Technology,no
2696,10004,Computer Applications,no
2697,10005,Business Computer Applications,no
2698,10006,Telecommunications,no
2699,10101,Network Technology,yes
2700,10102,Networking Systems,yes
2701,10104,Router Basics,no
2702,10106,Wide Area Telecommunications and Networking,no
2703,10107,Wireless Networks,no
2704,10108,Network Security,yes
2705,10109,Essentials of Network Operating Systems,yes
2706,10151,Business Programming,no
2707,10152,Computer Programming,yes
2708,10154,C++ Programming,yes
2709,10156,Computer Programming-Other Language,yes
2710,10157,AP Computer Science A,yes
2711,10159,IB Computer Science,yes
2712,10201,Web Page Design,yes
2713,10202,Computer Graphics,no
2714,10203,Interactive Media,yes
2715,10252,Computer Maintenance,no
2716,10995,Information Technology-Aide,no
2717,10997,Information Technology-Independent Study,no
2718,10998,Information Technology-Workplace Experience,no
2719,10999,Information Technology-Other,no
2720,11001,Introduction to Communication,no
2721,11052,Commercial Photography,no
2722,11101,Journalism,no
2723,11102,Photojournalism,no
2724,12001,Business/Office Career Exploration,no
2725,12002,Office Procedures-Comprehensive,no
2726,12004,Office Services,no
2727,12006,Word Processing,no
2728,12007,Recordkeeping,no
2729,12009,Business Communications,no
2730,12051,Introductory Business,no
2731,12053,Entrepreneurship,no
2732,12057,Human Resources and Labor Relations,no
2733,12058,Human Resources Management,no
2734,12059,IB Business Management,no
2735,12102,Banking,no
2736,12104,Accounting,no
2737,12106,Risk Management and Insurance,no
2738,12107,Securities and Investments,no
2739,12151,Marketing Career Exploration,no
2740,12152,Marketing-Comprehensive,no
2741,12153,Marketing-Fashion,no
2742,12154,Marketing-Real Estate,no
2743,12155,Marketing-Transportation,no
2744,12156,Marketing-Food/Beverage Industry,no
2745,12157,Marketing-Insurance,no
2746,12158,Marketing-Floristry,no
2747,12159,Marketing-Hospitality/Tourism,no
2748,12160,Marketing-Merchandising,no
2749,12163,Sports and Entertainment Marketing,no
2750,12167,Marketing-Other Specialization,no
2751,13001,Exploration of Manufacturing Occupations,no
2752,13002,Manufacturing-Comprehensive,no
2753,13003,Industrial Arts,no
2754,13004,Industrial Safety/First Aid,no
2755,13052,Material and Processes,no
2756,13053,Metal and Wood Processing/Production,no
2757,13054,Wood Processing/Production,no
2758,13055,Metal Processing/Production,no
2759,13056,Plastics Processing/Production,no
2760,13057,Ceramic Processing/Production,no
2761,13102,Electro-Mechanical Systems,no
2762,13103,Product Development,no
2763,13201,Metalwork Occupations,no
2764,13202,Metalworking,no
2765,13203,Machining,no
2766,13207,Welding,no
2767,13302,Equipment Maintenance and Repair,no
2768,14055,Emergency Medical Technology,no
2769,14062,Sports Medicine,no
2770,14104,Phlebotomy,no
2771,15001,Exploration of Public Service Careers,no
2772,15051,Criminal Justice,no
2773,15052,Corrections,no
2774,15053,Particular Topics in Law Enforcement,no
2775,15102,Security Services,no
2776,15201,Public Administration,no
2777,15202,Community Protection,no
2778,16053,Food Service,no
2779,16054,Nutrition and Food Preparation,no
2780,17001,Construction Careers Exploration,no
2781,17009,Building Repair and Maintenance,no
2782,17051,Air Conditioning,no
2783,17053,Heating,no
2784,18001,Introduction to Agriculture and Natural Resources,no
2785,18002,Agriculture-Comprehensive,no
2786,18003,Agriculture and Natural Resources-Comprehensive,no
2787,18051,Plant Systems/Science,no
2788,18052,Horticultural Science,no
2789,18053,Ornamental Horticulture,no
2790,18054,Turf and Landscape Management,no
2791,18055,Soil Science,no
2792,18101,Animal Production/Science,no
2793,18102,Small Animal Care,no
2794,18103,Large Animal Care,no
2795,18104,Equine Science,no
2796,18105,Veterinary Science,no
2797,18301,Agricultural Production,no
2798,18401,Agriculture Mechanics/Equipment/Structures,no
2799,18402,Agriculture Mechanics and Equipment,no
2800,18403,Agriculture Structures,no
2801,18404,Agricultural Metal Fabrication Technology,no
2802,18501,Wildlife and Recreation Management,no
2803,18502,Forestry Management,no
2804,18504,Natural Resources Management,no
2805,19001,Human Services Career Exploration,no
2806,19051,Child Care,no
2807,19052,Child Development,no
2808,19053,Elder Care,no
2809,19054,Child and Adult Care Services,no
2810,19153,Teaching-Early Childhood Education,no
2811,19205,Home Furnishing,no
2812,21009,Robotics,no
2813,21053,Emerging Technologies,no
2814,21102,Drafting-General,no
2815,22004,Dropout Prevention Program,no
2816,1007,IB Language A: Literature-English,no
2817,19251,Family and Consumer Sciences-Comprehensive,no
2818,19252,Food Preparation and Health Management,no
2819,19254,Food Science,no
2820,19255,Child Development/Parenting,no
2821,19256,Clothing/Sewing,no
2822,19257,Life Skills,no
2823,19258,Personal and Career Readiness,no
2824,19259,Family and Interpersonal Relationships,no
2825,19260,Personal Development ,no
2826,19262,Consumer Economics/Personal Finance,no
2827,19263,Home Environments and Design,no
2828,19295,Family and Consumer Sciences-Aide,no
2829,19297,Family and Consumer Sciences-Independent Study,no
2830,19299,Family and Consumer Sciences-Other,no
2831,19251N,Family and Consumer Sciences-Comprehensive,no
2832,19252N,Food Preparation and Health Management,no
2833,19254N,Food Science,no
2834,19255N,Child Development/Parenting,no
2835,19257N,Life Skills,no
2836,19258N,Personal and Career Readiness,no
2837,19259N,Family and Interpersonal Relationships,no
2838,19260N,Personal Development,no
2839,19262N,Consumer Economics/Personal Finance,no
2840,19263N,Home Environments and Design,no
2841,19295N,Family and Consumer Sciences-Aide,no
2842,19297N,Family and Consumer Sciences-Independent Study,no
2843,19299N,Family and Consumer Sciences-Other,no
2844,2059,Intensified Algebra,no
2845,2001,Informal Mathematics 02001,no
2846,2002,General Math 02002,no
2847,2047,Foundation Math-Independent Study 02047,no
2848,2049,Foundation Math-Other 02049,no
2849,2051,Pre-Algebra 02051,no
2850,2057,Algebra III 02057,no
2851,2101,Number Theory 02101,no
2852,2104,Math Analysis 02104,no
2853,2105,Trigonometry/Math Analysis 02105,no
2854,2108,Math Analysis/Analytic Geometry 02108,no
2855,2110,Pre-Calculus 02110,no
2856,2121,Calculus 02121,no
2857,2151,General Applied Math 02151,no
2858,2152,Occupationally Applied Math 02152,no
2859,2153,Technical Math 02153,no
2860,2154,Business Math 02154,no
2861,2155,Business Math with Algebra 02155,no
2862,2156,Computer Math with Algebra 02156,no
2863,2157,Consumer Math 02157,no
2864,2207,Probability and Statistics-Independent Study 02207,no
2865,2991,History of Math 02991,no
2866,3049,Earth Science-Other 03049,no
2867,3060,Microbiology 03060,no
2868,3202,Unified Science 03202,no
2869,4065,Particular Topics in World History 04065,no
2870,4102,Early U.S. History 04102,no
2871,4160,Principles of Democracy 04160,no
2872,4161,Civics 04161,no
2873,8013,Specific Sports Activities 08013,no
2874,10008,Particular Topics in Computer Literacy 10008,no
2875,10055,Particular Topics in Management Information Systems 10055,no
2876,10111,Particular Topics in Networking Systems 10111,no
2877,10256,Particular Topics in Information Support and Services 10256,no
2878,11003,Particular Topics in Communication 11003,no
2879,11056,Particular Topics in Audio/Video Technology and Film 11056,no
2880,11105,Particular Topics in Journalism and Broadcasting 11105,no
2881,11159,Particular Topics in Printing Technology and Production 11159,no
2882,12055,Business Principles and Management 12055,no
2883,12101,Banking and Finance 12101,no
2884,12105,Business Economics 12105,no
2885,13058,Particular Topics in Processing and Production 13058,no
2886,13209,Particular Topics in Metalwork 13209,no
2887,14063,Particular Topics in Therapeutic Services 14063,no
2888,14105,Particular Topics in Diagnostic Services 14105,no
2889,14155,Particular Topics in Health Information 14155,no
2890,14204,Particular Topics in Support Services 14204,no
2891,14254,Particular Topics in Health Sciences 14254,no
2892,19107,Particular Topics in Cosmetology 19107,no
2893,19154,Particular Topics in Education 19154,no
2894,19207,Particular Topics in Apparel and Furnishings 19207,no
2895,21015,Particular Topics in Engineering 21015,no
2896,21056,Particular Topics in Technology Applications 21056,no
2897,01012N,IB Literature and Performance,no
2898,01026N,Language Arts (early childhood education),no
2899,01032N,Language Arts (grade 4),no
2900,01033N,Language Arts (grade 5),no
2901,01034N,Language Arts (grade 6),no
2902,01035N,Language Arts (grade 7),no
2903,01036N,Language Arts (grade 8),no
2904,01037N,Language Arts-General,no
2905,01038N,Reading (early childhood education),no
2906,01039N,Reading (pre-kindergarten),no
2907,01042N,Reading (grade 2),no
2908,01045N,Reading (grade 5),no
2909,01046N,Reading (grade 6),no
2910,01047N,Reading (grade 7),no
2911,01048N,Reading (grade 8),no
2912,01049N,Reading-General,no
2913,01053N,Literature,no
2914,01066N,Strategic Reading,no
2915,01067N,Assisted Reading,no
2916,01068N,Corrective Reading,no
2917,01103N,Composition,no
2918,01128N,Writing (early childhood education),no
2919,01129N,Writing (pre-kindergarten),no
2920,01132N,Writing (grade 2),no
2921,01135N,Writing (grade 5),no
2922,01136N,Writing (grade 6),no
2923,01137N,Writing (grade 7),no
2924,01138N,Writing (grade 8),no
2925,01139N,Writing-General,no
2926,02001N,Informal Mathematics,no
2927,02002N,General Mathematics,no
2928,02003N,Particular Topics in Foundation Mathematics,no
2929,02039N,Mathematics-General,no
2930,02047N,Foundation Mathematics Independent Study,no
2931,02049N,Foundation Mathematics Other,no
2932,02051N,Pre-Algebra,no
2933,02157N,Consumer Mathematics,no
2934,02991N,History of Mathematics,no
2935,03009N,Particular Topics in Earth Science,no
2936,03012N,Energy and the Environment,no
2937,03049N,Earth Science Other,no
2938,03066N,PLTW Principles of Biomedical Science,no
2939,03067N,PLTW Human Body Systems,no
2940,03068N,PLTW Medical Interventions,no
2941,03153N,Principles of Technology,no
2942,03202N,Unified Science,no
2943,03239N,Science-General,no
2944,04062N,World People Studies,no
2945,04161N,Civics,no
2946,04171N,"IB Individuals and Societies, Middle Years Program",no
2947,04439N,Social Studies-General,no
2948,05001N,Dance Technique,no
2949,05003N,General Dance,no
2950,05008N,World/Cultural Dance,no
2951,05039N,Dance-General,no
2952,05052N,Theater Arts,no
2953,05053N,Theater-Comprehensive,no
2954,05079N,Drama-General,no
2955,05102N,Concert Band,no
2956,05103N,Marching Band,no
2957,05104N,Orchestra,no
2958,05105N,Contemporary Instrumental Ensemble,no
2959,05106N,Small Ensemble,no
2960,05110N,Chorus,no
2961,05139N,Music-General,no
2962,05189N,Art-General,no
2963,05194N,IB Film,no
2964,07001N,Religious Foundations,no
2965,07015N,Faith and Lifestyle,no
2966,08013N,Specific Sports Activities,no
2967,08039N,Physical Education-General,no
2968,10008N,Particular Topics in Computer Literacy,no
2969,10010N,Computer Literacy,no
2970,10013N,PLTW Introduction to Computer Science,no
2971,10014N,PLTW Computer Science Applications,no
2972,10015N,PLTW Computer Science and Software Engineering,no
2973,10016N,PLTW Cybersecurity,no
2974,10017N,PLTW Simulation and Modeling,no
2975,10018N,PLTW Artificial Intelligence,no
2976,11003N,Particular Topics in Communication,no
2977,11056N,Particular Topics in Audio/Video Technology and Film,no
2978,11101N,Journalism,no
2979,11105N,Particular Topics in Journalism and Broadcasting,no
2980,11159N,Particular Topics in Printing Technology and Production,no
2981,12051N,Introductory Business,no
2982,19253N,Nutrition and Wellness,no
2983,21017N,PLTW Introduction to Engineering Design,no
2984,21018N,PLTW Principles of Engineering,no
2985,21019N,PLTW Aerospace Engineering,no
2986,21020N,PLTW Biological Engineering,no
2987,21021N,PLTW Civil Engineering and Architecture,no
2988,21022N,PLTW Computer Integrated Manufacturing,no
2989,21023N,PLTW Digital Electronics,no
2990,21062N,"IB Design, Middle Years Program",no
2991,22101N,Leadership,no
2992,22102N,School Orientation,no
2993,22108N,"IB Creativity, Action, Service",no
2994,22260N,"IB Personal Project, Middle Years Program",no
2995,23012N,Prior-to-Secondary Education,no
2996,3163,AP Physics C: Electricity and Magnetism,no
2997,5008,World/Cultural Dance,no
2998,14255,Biomedical Innovation,no
2999,2003,Particular Topics in Foundation Math,no
3000,2124,AP Calculus AB,no
3001,2125,AP Calculus BC,no
3002,3153,Principles of Technology,no
3003,3156,AP Physics C,no
3004,3208,IB Environmental Systems and Societies,no
3005,4054,IB History,no
3006,4158,AP Comparative Government and Politics,no
3007,4205,AP Economics,no
3008,4253,IB Social and Cultural Anthropology,no
3009,4304,IB Theory of Knowledge,no
3010,5001,Dance Technique,no
3011,5003,General Dance,no
3012,5052,Theater Arts,no
3013,5053,Theater-Comprehensive,no
3014,5055,Theater-Acting/Performance,no
3015,5056,Theater-Stagecraft,no
3016,5057,Theater-Directing,no
3017,5104,Orchestra,no
3018,5105,Contemporary Instrumental Ensemble,no
3019,5106,Small Ensemble,no
3020,5110,Chorus,no
3021,5115,IB Music,no
3022,5116,Music History/Appreciation,no
3023,5159,Ceramics/Pottery,no
3024,5164,Fibers and Textile Design,no
3025,5173,IB Art/Design,no
3026,10157,AP Computer Science A,yes
3027,11101,Journalism,no
3028,12051,Introductory Business,no
3029,12102,Banking,no
3030,16054,Nutrition and Food Preparation,no
3031,19054,Child and Adult Care Services,no
3032,1069,Mythology,no
3033,1204,English Grammar,no
3034,2062,Integrated Mathematics I,no
3035,2063,Integrated Mathematics II,no
3036,2064,Integrated Mathematics III,no
3037,2065,Integrated Mathematics IV,no
3038,2136,Finite Mathematics,no
3039,2137,Mathematical Modeling,no
3040,2138,College Mathematics Preparation,no
3041,2205,Statistics,no
3042,3069,Nutrition Science,no
3043,3214,Forensic Laboratory Science,no
3044,4110,U.S. Wars and Military Conflicts,no
3045,4169,IB Global Politics,no
3046,4208,Microeconomics,no
3047,4209,Macroeconomics,no
3048,7018,Particular Topics in Religion,no
3049,8018,Coaching,no
3050,8019,Officiating,no
3051,8113,Physical and Health Education General,no
3052,8147,Physical and Health Education Independent Study,no
3053,8148,Physical and Health Education Workplace Experience,no
3054,8149,Physical and Health Education Other,no
3055,10019,AP Computer Science Principles,yes
3056,21024,PLTW Environmental Sustainability,no
3057,22112,AP Research,no
3058,22113,IB Personal and Professional Skills,no
3059,22115,Academic Competition,no
3060,24039,World Language General,no
3061,24040,Exploration of Multiple World Languages,no
3062,24052,Spanish I,no
3063,24053,Spanish II,no
3064,24054,Spanish III,no
3065,24055,Spanish IV,no
3066,24056,Spanish V,no
3067,24057,Spanish for Native Speakers,no
3068,24058,Spanish Field Experience,no
3069,24059,Spanish Conversation and Culture,no
3070,24060,Spanish Literature,no
3071,24061,Particular Topics in Spanish,no
3072,24062,IB Language A: Literature Spanish,no
3073,24063,IB Language B Spanish,no
3074,24064,AP Spanish Language and Culture,no
3075,24065,AP Spanish Literature and Culture,no
3076,24099,Spanish Other,no
3077,24102,French I,no
3078,24103,French II,no
3079,24104,French III,no
3080,24105,French IV,no
3081,24106,French V,no
3082,24107,French for Native Speakers,no
3083,24108,French Field Experience,no
3084,24109,French Conversation and Culture,no
3085,24110,French Literature,no
3086,24111,Particular Topics in French,no
3087,24112,IB Language A: Literature French,no
3088,24113,IB Language B French,no
3089,24114,AP French Language and Culture,no
3090,24149,French Other,no
3091,24152,Italian I,no
3092,24153,Italian II,no
3093,24154,Italian III,no
3094,24155,Italian IV,no
3095,24156,Italian V,no
3096,24157,Italian for Native Speakers,no
3097,24158,Italian Field Experience,no
3098,24159,Italian Conversation and Culture,no
3099,24160,Italian Literature,no
3100,24161,Particular Topics in Italian,no
3101,24162,IB Language A: Literature Italian,no
3102,24163,IB Language B Italian,no
3103,24164,AP Italian Language and Culture,no
3104,24199,Italian Other,no
3105,24202,Portuguese I,no
3106,24203,Portuguese II,no
3107,24204,Portuguese III,no
3108,24205,Portuguese IV,no
3109,24206,Portuguese V,no
3110,24207,Portuguese for Native Speakers,no
3111,24208,Portuguese Field Experience,no
3112,24209,Portuguese Conversation and Culture,no
3113,24210,Portuguese Literature,no
3114,24211,Particular Topics in Portuguese,no
3115,24212,IB Language A: Literature Portuguese,no
3116,24213,IB Language B Portuguese,no
3117,24249,Portuguese Other,no
3118,24252,German I,no
3119,24253,German II,no
3120,24254,German III,no
3121,24255,German IV,no
3122,24256,German V,no
3123,24257,German for Native Speakers,no
3124,24258,German Field Experience,no
3125,24259,German Conversation and Culture,no
3126,24260,German Literature,no
3127,24261,Particular Topics in German,no
3128,24262,IB Language A: Literature German,no
3129,24263,IB Language B German,no
3130,24264,AP German Language and Culture,no
3131,24299,German Other,no
3132,24302,Greek I,no
3133,24303,Greek II,no
3134,24304,Greek III,no
3135,24305,Greek IV,no
3136,24306,Greek V,no
3137,24307,Greek for Native Speakers,no
3138,24308,Greek Field Experience,no
3139,24309,Greek Conversation and Culture,no
3140,24310,Greek Literature,no
3141,24311,Particular Topics in Greek,no
3142,24312,IB Language A: Literature Greek,no
3143,24316,"IB Language B (Greek), Middle Years Program",no
3144,24339,Greek Other,no
3145,24342,Latin I,no
3146,24343,Latin II,no
3147,24344,Latin III,no
3148,24345,Latin IV,no
3149,24346,Latin V,no
3150,24351,Particular Topics in Latin,no
3151,24352,IB Classical Languages Latin,no
3152,24355,"AP Latin (Virgil, Catullus and Horace) ",no
3153,24369,Latin Other,no
3154,24372,Classical Greek I,no
3155,24373,Classical Greek II,no
3156,24374,Classical Greek III,no
3157,24375,Classical Greek IV,no
3158,24376,Classical Greek V,no
3159,24381,Particular Topics in Classical Greek,no
3160,24382,IB Classical Languages Greek,no
3161,24389,Classical Greek Other,no
3162,24391,Classical Hebrew I,no
3163,24392,Classical Hebrew II,no
3164,24393,Classical Hebrew III,no
3165,24394,Classical Hebrew IV,no
3166,24395,Classical Hebrew V,no
3167,24396,Particular Topics in Classical Hebrew,no
3168,24399,Classical Hebrew Other,no
3169,24400,Chinese for Young Learners (prior-to-secondary),no
3170,24402,Chinese I,no
3171,24403,Chinese II,no
3172,24404,Chinese III,no
3173,24405,Chinese IV,no
3174,24406,Chinese V,no
3175,24407,Chinese for Native Speakers,no
3176,24408,Chinese Field Experience,no
3177,24409,Chinese Conversation and Culture,no
3178,24410,Chinese Literature,no
3179,24411,Particular Topics in Chinese,no
3180,24412,IB Language A: Literature Chinese,no
3181,24413,IB Language B Chinese,no
3182,24414,AP Chinese Language and Culture,no
3183,24449,Chinese Other,no
3184,24452,Japanese I,no
3185,24453,Japanese II,no
3186,24454,Japanese III,no
3187,24455,Japanese IV,no
3188,24456,Japanese V,no
3189,24457,Japanese for Native Speakers,no
3190,24458,Japanese Field Experience,no
3191,24459,Japanese Conversation and Culture,no
3192,24460,Japanese Literature,no
3193,24461,Particular Topics in Japanese,no
3194,24462,IB Language A: Literature Japanese,no
3195,24463,IB Language B Japanese,no
3196,24464,AP Japanese Language and Culture,no
3197,24499,Japanese Other,no
3198,24502,Korean I,no
3199,24503,Korean II,no
3200,24504,Korean III,no
3201,24505,Korean IV,no
3202,24506,Korean V,no
3203,24507,Korean for Native Speakers,no
3204,24508,Korean Field Experience,no
3205,24509,Korean Conversation and Culture,no
3206,24510,Korean Literature,no
3207,24511,Particular Topics in Korean,no
3208,24512,IB Language A: Literature Korean,no
3209,24517,IB Language A: Language and Literature Korean,no
3210,24549,Korean Other,no
3211,24552,Vietnamese I,no
3212,24553,Vietnamese II,no
3213,24554,Vietnamese III,no
3214,24555,Vietnamese IV,no
3215,24556,Vietnamese V,no
3216,24557,Vietnamese for Native Speakers,no
3217,24558,Vietnamese Field Experience,no
3218,24559,Vietnamese Conversation and Culture,no
3219,24560,Vietnamese Literature,no
3220,24561,Particular Topics in Vietnamese,no
3221,24562,IB Language A: Literature Vietnamese,no
3222,24599,Vietnamese Other,no
3223,24602,Filipino I,no
3224,24603,Filipino II,no
3225,24604,Filipino III,no
3226,24605,Filipino IV,no
3227,24606,Filipino V,no
3228,24607,Filipino for Native Speakers,no
3229,24608,Filipino Field Experience,no
3230,24609,Filipino Conversation and Culture,no
3231,24610,Filipino Literature,no
3232,24611,Particular Topics in Filipino,no
3233,24612,IB Language A: Literature Filipino,no
3234,24649,Filipino Other,no
3235,24652,Russian I,no
3236,24653,Russian II,no
3237,24654,Russian III,no
3238,24655,Russian IV,no
3239,24656,Russian V,no
3240,24657,Russian for Native Speakers,no
3241,24658,Russian Field Experience,no
3242,24659,Russian Conversation and Culture,no
3243,24660,Russian Literature,no
3244,24661,Particular Topics in Russian,no
3245,24662,IB Language A: Literature Russian,no
3246,24663,IB Language B Russian,no
3247,24699,Russian Other,no
3248,24702,Hebrew I,no
3249,24703,Hebrew II,no
3250,24704,Hebrew III,no
3251,24705,Hebrew IV,no
3252,24706,Hebrew V,no
3253,24707,Hebrew for Native Speakers,no
3254,24708,Hebrew Field Experience,no
3255,24709,Hebrew Conversation and Culture,no
3256,24710,Hebrew Literature,no
3257,24711,Particular Topics in Hebrew,no
3258,24712,IB Language A: Literature Hebrew,no
3259,24713,IB Language B Hebrew,no
3260,24749,Hebrew Other,no
3261,24752,Arabic I,no
3262,24753,Arabic II,no
3263,24754,Arabic III,no
3264,24755,Arabic IV,no
3265,24756,Arabic V,no
3266,24757,Arabic for Native Speakers,no
3267,24758,Arabic Field Experience,no
3268,24759,Arabic Conversation and Culture,no
3269,24760,Arabic Literature,no
3270,24761,Particular Topics in Arabic,no
3271,24762,IB Language A: Literature Arabic,no
3272,24763,IB Language B Arabic,no
3273,24799,Arabic Other,no
3274,24802,Swahili I,no
3275,24803,Swahili II,no
3276,24804,Swahili III,no
3277,24805,Swahili IV,no
3278,24806,Swahili V,no
3279,24807,Swahili for Native Speakers,no
3280,24808,Swahili Field Experience,no
3281,24809,Swahili Conversation and Culture,no
3282,24810,Swahili Literature,no
3283,24811,Particular Topics in Swahili,no
3284,24812,IB Language A: Literature Swahili,no
3285,24849,Swahili Other,no
3286,24852,American Sign Language I,no
3287,24853,American Sign Language II,no
3288,24854,American Sign Language III,no
3289,24855,American Sign Language IV,no
3290,24856,American Sign Language V,no
3291,24858,American Sign Language Field Experience,no
3292,24861,Particular Topics in American Sign Language,no
3293,24899,American Sign Language Other,no
3294,24902,American Indian Language I,no
3295,24903,American Indian Language II,no
3296,24904,American Indian Language III,no
3297,24905,American Indian Language IV,no
3298,24906,American Indian Language V,no
3299,24907,American Indian Language for Native Speakers,no
3300,24908,American Indian Language Field Experience,no
3301,24909,American Indian Language Conversation and Culture,no
3302,24910,American Indian Literature,no
3303,24911,Particular Topics in American Indian Language,no
3304,24912,IB Language A: Literature American Indian Language,no
3305,24913,IB Language B American Indian Language,no
3306,24917,IB Language A: Language and Literature American Indian Language,no
3307,24949,American Indian Language Other,no
3308,24952,World Language (Other Language) I,no
3309,24953,World Language (Other Language) II,no
3310,24954,World Language (Other Language) III,no
3311,24955,World Language (Other Language) IV,no
3312,24956,World Language (Other Language) V,no
3313,24957,World Language (Other Language) for Native Speakers,no
3314,24958,World Language (Other Language) Field Experience,no
3315,24959,World Language (Other Language) Conversation and Culture,no
3316,24960,World Language (Other Language) Literature,no
3317,24961,Particular Topics in World Language (Other Language),no
3318,24962,IB Language A: Literature World Language (Other Language),no
3319,24963,IB Language B World Language (Other Language),no
3320,24967,IB Language A: Language and Literature (Other World Language),no
3321,24968,IB Language Ab Initio (Other World Language),no
3322,24989,World Language (Other Language) Other,no
3323,24995,World Language and Literature Aide,no
3324,24997,World Language and Literature Independent Study,no
3325,24998,World Language and Literature Workplace Experience,no
3326,24999,World Language and Literature Other,no
3327,01069N,Mythology,no
3328,01204N,English Grammar,no
3329,02062N,Integrated Mathematics I,no
3330,02063N,Integrated Mathematics II,no
3331,02064N,Integrated Mathematics III,no
3332,02065N,Integrated Mathematics IV,no
3333,02136N,Finite Mathematics,no
3334,02137N,Mathematical Modeling,no
3335,02138N,College Mathematics Preparation,no
3336,02205N,Statistics,no
3337,03069N,Nutrition Science,no
3338,03214N,Forensic Laboratory Science,no
3339,04110N,U.S. Wars and Military Conflicts,no
3340,04208N,Microeconomics,no
3341,04209N,Macroeconomics,no
3342,07018N,Particular Topics in Religion,no
3343,08018N,Coaching,no
3344,08019N,Officiating,no
3345,08068N,Health Education (early childhood education),no
3346,08069N,Health Education (pre-kindergarten),no
3347,08070N,Health Education (kindergarten),no
3348,08071N,Health Education (grade 1),no
3349,08072N,Health Education (grade 2),no
3350,08073N,Health Education (grade 3),no
3351,08074N,Health Education (grade 4),no
3352,08075N,Health Education (grade 5),no
3353,08076N,Health Education (grade 6),no
3354,08077N,Health Education (grade 7),no
3355,08078N,Health Education (grade 8),no
3356,08079N,Health Education General,no
3357,08101N,Physical and Health Education,no
3358,08102N,Physical and Health Education (early childhood education),no
3359,08103N,Physical and Health Education (pre-kindergarten),no
3360,08104N,Physical and Health Education (kindergarten),no
3361,08105N,Physical and Health Education (grade 1),no
3362,08106N,Physical and Health Education (grade 2),no
3363,08107N,Physical and Health Education (grade 3),no
3364,08108N,Physical and Health Education (grade 4),no
3365,08109N,Physical and Health Education (grade 5),no
3366,08110N,Physical and Health Education (grade 6),no
3367,08111N,Physical and Health Education (grade 7),no
3368,08112N,Physical and Health Education (grade 8),no
3369,08113N,Physical and Health Education General,no
3370,08147N,Physical and Health Education Independent Study,no
3371,08148N,Physical and Health Education Workplace Experience,no
3372,08149N,Physical and Health Education Other,no
3373,21024N,PLTW Environmental Sustainability,no
3374,22115N,Academic Competition,no
3375,24039N,World Language General,no
3376,24040N,Exploration of Multiple World Languages,no
3377,24050N,Spanish for Young Learners (prior-to-secondary),no
3378,24051N,Spanish Immersion (prior-to-secondary),no
3379,24061N,Particular Topics in Spanish,no
3380,24066N,"IB Language B (Spanish), Middle Years Program",no
3381,24067N,IB Language A: Language and Literature Spanish,no
3382,24068N,IB Language Ab Initio Spanish,no
3383,24099N,Spanish Other,no
3384,24100N,French for Young Learners (prior-to-secondary),no
3385,24101N,French Immersion (prior-to-secondary),no
3386,24111N,Particular Topics in French,no
3387,24116N,"IB Language B (French), Middle Years Program",no
3388,24117N,IB Language A: Language and Literature French,no
3389,24118N,IB Language Ab Initio French,no
3390,24149N,French Other,no
3391,24150N,Italian for Young Learners (prior-to-secondary),no
3392,24151N,Italian Immersion (prior-to-secondary),no
3393,24157N,Italian for Native Speakers,no
3394,24161N,Particular Topics in Italian,no
3395,24166N,"IB Language B (Italian), Middle Years Program",no
3396,24167N,IB Language A: Language and Literature Italian,no
3397,24168N,IB Language Ab Initio Italian,no
3398,24199N,Italian Other,no
3399,24200N,Portuguese for Young Learners (prior-to-secondary),no
3400,24201N,Portuguese Immersion (prior-to-secondary),no
3401,24211N,Particular Topics in Portuguese,no
3402,24216N,"IB Language B (Portuguese), Middle Years Program",no
3403,24217N,IB Language A: Language and Literature Portuguese,no
3404,24249N,Portuguese Other,no
3405,24250N,German for Young Learners (prior-to-secondary),no
3406,24251N,German Immersion (prior-to-secondary),no
3407,24261N,Particular Topics in German,no
3408,24266N,"IB Language B (German), Middle Years Program",no
3409,24267N,IB Language A: Language and Literature German,no
3410,24268N,IB Language Ab Initio German,no
3411,24299N,German Other,no
3412,24300N,Greek for Young Learners (prior-to-secondary),no
3413,24301N,Greek Immersion (prior-to-secondary),no
3414,24303N,Greek II,no
3415,24311N,Particular Topics in Greek,no
3416,24316N,"IB Language B (Greek), Middle Years Program",no
3417,24317N,IB Language A: Language and Literature Greek,no
3418,24340N,Latin for Young Learners (prior-to-secondary),no
3419,24351N,Particular Topics in Latin,no
3420,24369N,Latin Other,no
3421,24370N,Classical Greek for Young Learners (prior-to-secondary),no
